Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2021-02-01 00:00:00-05:00,129.8360502835835,130.435317307029,129.69051493953538,130.1271209716797,8165500,0.176,0.0,0.0
2021-02-02 00:00:00-05:00,129.0484249330877,129.34805187754213,128.86008202489813,129.2881317138672,9177500,0.0,0.0,0.0
2021-02-03 00:00:00-05:00,128.783004616819,128.9199836327028,128.0553280881323,128.14093017578125,9633100,0.0,0.0,0.0
2021-02-04 00:00:00-05:00,127.69571896430224,127.97823317750597,127.38752282835573,127.79844665527344,8262600,0.0,0.0,0.0
2021-02-05 00:00:00-05:00,127.64441081688187,128.04677853280413,126.7198220055949,126.72837829589844,10258900,0.0,0.0,0.0
2021-02-08 00:00:00-05:00,126.95948891951589,127.78133667403876,126.73689481109695,127.28479766845703,11574800,0.0,0.0,0.0
2021-02-09 00:00:00-05:00,127.7471425647546,128.13238464913024,127.2677290319281,127.37901306152344,5218300,0.0,0.0,0.0
2021-02-10 00:00:00-05:00,127.79851281531231,128.2265625,127.67865942612134,128.2265625,8079800,0.0,0.0,0.0
2021-02-11 00:00:00-05:00,128.14094617274,128.23511762503665,127.34478003671902,127.52456665039062,11962700,0.0,0.0,0.0
2021-02-12 00:00:00-05:00,126.4458378400595,126.77115968693386,125.87225299527928,125.94074249267578,14088400,0.0,0.0,0.0
2021-02-16 00:00:00-05:00,124.32273413998522,124.69941990010139,123.84332065003294,124.0230941772461,17789100,0.0,0.0,0.0
2021-02-17 00:00:00-05:00,124.94768611090706,125.3158155905736,124.11726877218939,124.81070709228516,11199100,0.0,0.0,0.0
2021-02-18 00:00:00-05:00,123.80050762715885,124.64805055012468,123.55224460330032,124.30560302734375,10755300,0.0,0.0,0.0
2021-02-19 00:00:00-05:00,123.32965586042229,123.55225002575843,122.29378308326123,122.6533432006836,12741700,0.0,0.0,0.0
2021-02-22 00:00:00-05:00,122.44788158429817,123.05571783379587,121.32639359367096,121.7201919555664,13203900,0.0,0.0,0.0
2021-02-23 00:00:00-05:00,121.15517683473037,121.99415049274897,120.82985491991066,121.36920166015625,12658500,0.0,0.0,0.0
2021-02-24 00:00:00-05:00,119.29749419336429,120.86414509337659,119.13483316604041,120.57307434082031,17363100,0.0,0.0,0.0
2021-02-25 00:00:00-05:00,119.44299071499458,119.78542524625031,116.95173835153305,118.60400390625,52621700,0.0,0.0,0.0
2021-02-26 00:00:00-05:00,120.51305472949619,122.6789840617482,119.57989693153097,122.5248794555664,45423300,0.0,0.0,0.0
2021-03-01 00:00:00-05:00,120.56384591560807,121.20669307956747,120.07527579319459,120.90669250488281,22048000,0.172,0.0,0.0
2021-03-02 00:00:00-05:00,120.34100243477386,120.96671652097172,120.24671764635781,120.91529083251953,12482200,0.0,0.0,0.0
2021-03-03 00:00:00-05:00,119.46670528930491,120.12668554005668,118.93527614403132,119.60383605957031,19763700,0.0,0.0,0.0
2021-03-04 00:00:00-05:00,119.68093706633928,119.94664498729736,118.24953307887837,118.8323745727539,22366600,0.0,0.0,0.0
2021-03-05 00:00:00-05:00,118.42957751492509,119.43241742719029,118.27530048784942,119.06385803222656,20598000,0.0,0.0,0.0
2021-03-08 00:00:00-05:00,118.99526715241822,119.05525940491773,118.13813781738281,118.13813781738281,15236600,0.0,0.0,0.0
2021-03-09 00:00:00-05:00,119.37240908164054,119.84383284322914,119.11526765906893,119.77526092529297,14463400,0.0,0.0,0.0
2021-03-10 00:00:00-05:00,119.82662072353575,120.12660798599836,119.38091004134267,120.01519012451172,12387600,0.0,0.0,0.0
2021-03-11 00:00:00-05:00,119.28670287061432,119.46670580808292,118.67814829091412,119.1495590209961,14150700,0.0,0.0,0.0
2021-03-12 00:00:00-05:00,116.91244594508159,116.9638846956845,116.26959888949186,116.62102508544922,20402700,0.0,0.0,0.0
2021-03-15 00:00:00-04:00,116.98960608837793,117.50387592320997,116.92103416131543,117.3067398071289,11366500,0.0,0.0,0.0
2021-03-16 00:00:00-04:00,117.44388721591848,117.52959231827228,116.35532909383546,116.83531951904297,15567900,0.0,0.0,0.0
2021-03-17 00:00:00-04:00,115.84105432616177,116.16676774282537,114.98392476968625,115.96105194091797,27107500,0.0,0.0,0.0
2021-03-18 00:00:00-04:00,114.26394698107526,115.25822047423065,114.16109561239023,114.78679656982422,21615100,0.0,0.0,0.0
2021-03-19 00:00:00-04:00,114.92391667917374,115.56676375802436,114.68392148270343,115.4981918334961,18685000,0.0,0.0,0.0
2021-03-22 00:00:00-04:00,116.30392337310371,116.92105776248039,116.02963560948722,116.79248046875,17047500,0.0,0.0,0.0
2021-03-23 00:00:00-04:00,117.07530115956203,117.88957147069803,116.69816213240263,117.84672546386719,16768400,0.0,0.0,0.0
2021-03-24 00:00:00-04:00,117.47814020413897,118.5238390003447,117.38385545763664,118.4809799194336,13863000,0.0,0.0,0.0
2021-03-25 00:00:00-04:00,118.61814953281008,118.84957815703525,117.50387858067036,117.54673767089844,20782000,0.0,0.0,0.0
2021-03-26 00:00:00-04:00,116.92958393101544,117.63243627325446,116.75816067739196,117.13529968261719,8433300,0.0,0.0,0.0
2021-03-29 00:00:00-04:00,117.28099757817925,117.29814382533739,115.68673664008911,116.1410140991211,13968100,0.0,0.0,0.0
2021-03-30 00:00:00-04:00,115.96961236560293,117.00673163275789,115.72103751136264,116.74960327148438,15020800,0.0,0.0,0.0
2021-03-31 00:00:00-04:00,116.86101201500846,117.07529435172899,115.69531558009852,116.0981674194336,19271300,0.0,0.0,0.0
2021-04-01 00:00:00-04:00,117.20106995507655,118.11944573031742,116.98649458463396,118.02503204345703,14885900,0.185,0.0,0.0
2021-04-05 00:00:00-04:00,117.20110454048086,117.56158969760466,116.6775399582342,117.51009368896484,8243000,0.0,0.0,0.0
2021-04-06 00:00:00-04:00,117.72467255195667,118.42847318494383,117.59591942996154,118.30831146240234,9282400,0.0,0.0,0.0
2021-04-07 00:00:00-04:00,117.97356199497429,118.53146593880507,117.48433685302734,117.48433685302734,11052700,0.0,0.0,0.0
2021-04-08 00:00:00-04:00,117.92203515081091,118.50568694438734,117.89628715516027,118.45417785644531,7847900,0.0,0.0,0.0
2021-04-09 00:00:00-04:00,118.01645374343018,118.60868386131436,117.66454699271041,118.02503204345703,8717800,0.0,0.0,0.0
2021-04-12 00:00:00-04:00,117.98215554666356,118.04222985444201,117.67316641576816,117.97356414794922,7659000,0.0,0.0,0.0
2021-04-13 00:00:00-04:00,117.84480022384824,118.88333771930986,117.75896483398651,118.85758972167969,13232800,0.0,0.0,0.0
2021-04-14 00:00:00-04:00,118.47135639207278,118.65160547171719,118.07654503154379,118.47993469238281,7293200,0.0,0.0,0.0
2021-04-15 00:00:00-04:00,119.72447618232418,121.00333698454895,119.6987281860808,120.46261596679688,23896700,0.0,0.0,0.0
2021-04-16 00:00:00-04:00,119.38977365918691,119.93049483330262,119.24385084275566,119.52709197998047,15238400,0.0,0.0,0.0
2021-04-19 00:00:00-04:00,119.08078484043376,119.57001000849483,118.91770541886513,119.18377685546875,13886800,0.0,0.0,0.0
2021-04-20 00:00:00-04:00,118.83185109548107,119.9562240694758,118.81468139682632,119.73307037353516,11476500,0.0,0.0,0.0
2021-04-21 00:00:00-04:00,119.76739920299141,120.08497969991723,119.36400950090837,119.97339630126953,11902200,0.0,0.0,0.0
2021-04-22 00:00:00-04:00,120.16220356957194,120.49694061279297,119.47555978698908,120.49694061279297,14156400,0.0,0.0,0.0
2021-04-23 00:00:00-04:00,120.48836209200591,120.56560607953656,119.72447432315207,120.21369934082031,12302200,0.0,0.0,0.0
2021-04-26 00:00:00-04:00,120.29090138881601,120.59989032785013,120.03342152015112,120.04199981689453,9103500,0.0,0.0,0.0
2021-04-27 00:00:00-04:00,119.81030262471418,120.00772139827927,118.90050513486281,118.99491882324219,14137300,0.0,0.0,0.0
2021-04-28 00:00:00-04:00,119.00350074953548,119.20949782954233,118.41128370071932,119.0721664428711,15263700,0.0,0.0,0.0
2021-04-29 00:00:00-04:00,117.97355221115014,118.75460980975178,117.69890250961295,118.72028350830078,17178200,0.0,0.0,0.0
2021-04-30 00:00:00-04:00,118.88333543789162,119.07216281465037,118.42843669296592,118.99491882324219,15692000,0.0,0.0,0.0
2021-05-03 00:00:00-04:00,119.22098344354752,120.03756291672563,118.8599697748534,119.06626892089844,16447700,0.203,0.0,0.0
2021-05-04 00:00:00-04:00,119.90006096510021,120.47596474414898,119.61640451586456,119.87427520751953,18639700,0.0,0.0,0.0
2021-05-05 00:00:00-04:00,119.50468556444083,120.20953141283117,119.41013339248241,120.0719985961914,11127900,0.0,0.0,0.0
2021-05-06 00:00:00-04:00,119.69377237849432,120.50176116310408,119.65079174010775,120.2696762084961,21907600,0.0,0.0,0.0
2021-05-07 00:00:00-04:00,120.42442410433263,120.85420432866522,119.40154507188481,119.67659759521484,18346900,0.0,0.0,0.0
2021-05-10 00:00:00-04:00,119.43590915419647,119.69377988483832,118.35286782452087,118.46461486816406,15146200,0.0,0.0,0.0
2021-05-11 00:00:00-04:00,117.95743168063348,118.17232171078918,117.56204137002105,117.79411315917969,15158600,0.0,0.0,0.0
2021-05-12 00:00:00-04:00,117.47609623121826,117.58784325930361,116.35007441722962,116.5563735961914,20859400,0.0,0.0,0.0
2021-05-13 00:00:00-04:00,116.84002811222622,117.21823675191898,116.58217050866263,116.73688507080078,13073900,0.0,0.0,0.0
2021-05-14 00:00:00-04:00,117.35573056836101,117.8284912109375,117.08926905595753,117.8284912109375,17566700,0.0,0.0,0.0
2021-05-17 00:00:00-04:00,117.61364390916279,117.90589127947608,117.39016294054382,117.57925415039062,6113800,0.0,0.0,0.0
2021-05-18 00:00:00-04:00,117.24401448048748,117.39015126696192,116.96037113599849,117.27840423583984,11423100,0.0,0.0,0.0
2021-05-19 00:00:00-04:00,117.36435560369632,118.01762981477799,116.57356171498876,116.9947509765625,14296000,0.0,0.0,0.0
2021-05-20 00:00:00-04:00,117.55347170155709,118.1809602162547,117.47611441591505,117.95746612548828,13310500,0.0,0.0,0.0
2021-05-21 00:00:00-04:00,118.3270567029727,118.36143333896052,117.81131535222359,118.33564758300781,10171600,0.0,0.0,0.0
2021-05-24 00:00:00-04:00,118.61075001442838,119.11788752698133,118.52478872395943,118.77405548095703,6868700,0.0,0.0,0.0
2021-05-25 00:00:00-04:00,119.16083864414166,119.9086518456777,119.15223464771597,119.87427520751953,12346900,0.0,0.0,0.0
2021-05-26 00:00:00-04:00,119.98603241672606,120.26109803879514,119.3757518810178,119.66799926757812,9793700,0.0,0.0,0.0
2021-05-27 00:00:00-04:00,119.04912031971928,119.21243890100456,118.61074921930984,119.18665313720703,10695200,0.0,0.0,0.0
2021-05-28 00:00:00-04:00,119.11785071734181,119.73673509308728,118.91155155347751,118.99751281738281,10258000,0.0,0.0,0.0
