Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-01-03 00:00:00-05:00,190.62343412562188,192.45626758091493,189.23885731709424,191.0417938232422,18596200,0.0,0.0
2025-01-06 00:00:00-05:00,193.2232644718959,197.44672936937255,193.09378194764346,196.10198974609375,29563600,0.0,0.0
2025-01-07 00:00:00-05:00,196.34104650196386,200.21587045148732,193.84084384019965,194.7273712158203,26487200,0.0,0.0
2025-01-08 00:00:00-05:00,191.818768515616,195.52424236393108,191.62950729663424,193.19337463378906,24864800,0.0,0.0
2025-01-10 00:00:00-05:00,193.54201039861906,195.75335107074358,189.5675704988791,191.2908172607422,26665200,0.0,0.0
2025-01-13 00:00:00-05:00,189.32849622892863,190.4341512473398,186.62906193558655,190.2648162841797,21823700,0.0,0.0
2025-01-14 00:00:00-05:00,190.4939429327445,191.23104632862814,187.57536549994643,188.92010498046875,17174900,0.0,0.0
2025-01-15 00:00:00-05:00,192.33671488233958,195.59396223510123,191.1115176062456,194.78712463378906,21776000,0.0,0.0
2025-01-16 00:00:00-05:00,193.38262220625612,194.71739096273467,192.05780896613516,192.1574249267578,17815400,0.0,0.0
2025-01-17 00:00:00-05:00,195.76331327486383,196.46057945672584,192.99415958170988,195.23538208007812,27735100,0.0,0.0
2025-01-21 00:00:00-05:00,198.29339931939404,201.50082353528188,197.0980685764286,197.27737426757812,29971300,0.0,0.0
2025-01-22 00:00:00-05:00,198.28342571973468,199.6978841991253,196.75939576380796,197.5961151123047,26200600,0.0,0.0
2025-01-23 00:00:00-05:00,197.3670210617764,199.5185981768782,194.43848807720923,197.2076416015625,26951400,0.0,0.0
2025-01-24 00:00:00-05:00,197.32718592161126,200.11625050908367,197.22756995808922,199.428955078125,23877500,0.0,0.0
2025-01-27 00:00:00-05:00,191.65937189687645,196.11193470563097,189.98591802549169,191.06170654296875,41728900,0.0,0.0
2025-01-28 00:00:00-05:00,191.99806124313736,194.71740695981467,189.9361292430902,194.53811645507812,24157900,0.0,0.0
2025-01-29 00:00:00-05:00,194.79706803372179,196.02226523360838,192.67537284426942,194.6476593017578,18218300,0.0,0.0
2025-01-30 00:00:00-05:00,197.22756600165175,200.6142959037936,196.89885156773758,200.08636474609375,24354700,0.0,0.0
2025-01-31 00:00:00-05:00,201.21196665384008,204.6783863780237,201.0127499247283,203.22409057617188,32001100,0.0,0.0
2025-02-03 00:00:00-05:00,199.90707487204236,202.9551348332388,199.31938021531738,200.44496154785156,27838300,0.0,0.0
2025-02-04 00:00:00-05:00,202.59654903669593,206.24227455727316,202.01880986682883,205.57489013671875,43856400,0.0,0.0
2025-02-05 00:00:00-05:00,190.32460742693195,191.998046136523,187.29645852491726,190.58358764648438,70373900,0.0,0.0
2025-02-06 00:00:00-05:00,188.7607254709797,191.35058847007514,187.98376961110344,190.8525390625,29297400,0.0,0.0
2025-02-07 00:00:00-05:00,190.3046897826863,190.43417229867478,182.52516013677956,184.61695861816406,49315000,0.0,0.0
2025-02-10 00:00:00-05:00,186.61914089319663,187.46581586539978,185.1349480135509,185.74256896972656,23105600,0.0,0.0
2025-02-11 00:00:00-05:00,184.3081687207876,186.21072116923287,183.56109458441756,184.5970458984375,21239500,0.0,0.0
2025-02-12 00:00:00-05:00,182.5052293386179,184.38785552440282,181.12065256917043,182.89370727539062,22072600,0.0,0.0
