Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-02-08 00:00:00-05:00,233.31207164136814,233.82062650984076,231.0667522626685,232.6595916748047,22211900,0.0,0.0
2021-02-09 00:00:00-05:00,232.08389373842272,234.8569632583783,231.6137285927524,233.9070281982422,23565000,0.0,0.0
2021-02-10 00:00:00-05:00,235.0872579374984,235.97003282257953,231.1435486574617,232.99546813964844,22186700,0.0,0.0
2021-02-11 00:00:00-05:00,234.8761299477972,235.23115495661315,232.35253581551774,234.59786987304688,15751100,0.0,0.0
2021-02-12 00:00:00-05:00,234.06055791477417,235.37513751785033,232.9091129771485,235.0776824951172,16561100,0.0,0.0
2021-02-16 00:00:00-05:00,235.11603342688002,236.1715330517929,233.0914038855764,233.83984375,26728500,0.0,0.0
2021-02-17 00:00:00-05:00,232.08943909780746,234.96506123995204,231.72396952450393,234.85926818847656,21653500,0.56,0.0
2021-02-18 00:00:00-05:00,232.55109320398296,234.5996101987233,231.64704608816618,234.4649658203125,16925600,0.0,0.0
2021-02-19 00:00:00-05:00,234.42651669715636,234.53230976349187,230.99306282392587,231.7528533935547,25262600,0.0,0.0
2021-02-22 00:00:00-05:00,228.33864303907808,228.82913016967538,223.51065478002488,225.53994750976562,36446900,0.0,0.0
2021-02-23 00:00:00-05:00,221.51983481114613,225.84770894272074,219.9810292498646,224.34738159179688,30228700,0.0,0.0
2021-02-24 00:00:00-05:00,221.2120626767533,226.20354640693853,220.2407006773393,225.5784149169922,26339700,0.0,0.0
2021-02-25 00:00:00-05:00,223.20289775237097,225.6168844933576,219.16355148383207,220.23109436035156,39542200,0.0,0.0
2021-02-26 00:00:00-05:00,222.6739161526136,226.36703163258593,220.76002888675455,223.4914093017578,37819200,0.0,0.0
2021-03-01 00:00:00-05:00,226.87677089593706,228.38672511898815,224.23195895822414,227.8769989013672,25324000,0.0,0.0
2021-03-02 00:00:00-05:00,227.94431703214215,228.22323269493202,224.5204900588609,224.92442321777344,22812500,0.0,0.0
2021-03-03 00:00:00-05:00,223.2798287097905,224.6455116135166,218.56724606158295,218.85577392578125,34029500,0.0,0.0
2021-03-04 00:00:00-05:00,218.06715252474712,223.5972138136232,215.68200248101138,218.05752563476562,44727800,0.0,0.0
2021-03-05 00:00:00-05:00,220.74081539432254,224.34737709839982,217.79786339181743,222.7412567138672,41872800,0.0,0.0
2021-03-08 00:00:00-05:00,222.52002038744914,224.44351976146905,218.44221110661374,218.6922607421875,35267400,0.0,0.0
2021-03-09 00:00:00-05:00,223.97227598423436,226.37665024660328,222.808552384188,224.8378448486328,33080500,0.0,0.0
2021-03-10 00:00:00-05:00,227.9346612370885,227.9346612370885,223.16437663768343,223.52984619140625,29746800,0.0,0.0
2021-03-11 00:00:00-05:00,225.97271258487288,230.02167054315927,225.34756648415365,228.05970764160156,29907600,0.0,0.0
2021-03-12 00:00:00-05:00,225.05906350687266,226.79984295722946,224.3088998432436,226.73251342773438,22653700,0.0,0.0
2021-03-15 00:00:00-04:00,225.97271669511534,226.19391501778802,222.94319632529994,225.8284454345703,26034900,0.0,0.0
