Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-01-11 00:00:00-05:00,88.18470162798775,88.54994580133611,86.9500347222767,87.15597534179688,34796000,0.0,0.0
2021-01-12 00:00:00-05:00,86.6135656079174,87.73211302288776,85.17543429898133,86.22003936767578,29528000,0.0,0.0
2021-01-13 00:00:00-05:00,85.71834159853628,87.16094827201765,85.71834159853628,86.7073745727539,23432000,0.0,0.0
2021-01-14 00:00:00-05:00,86.78774122369757,87.71474267361609,85.65629090717172,85.89697265625,29212000,0.0,0.0
2021-01-15 00:00:00-05:00,85.80269009081528,86.72571621304921,84.94368675719375,85.73321533203125,31444000,0.0,0.0
2021-01-19 00:00:00-05:00,86.49645306604887,89.51564055637627,85.99176721747224,88.55440521240234,41660000,0.0,0.0
2021-01-20 00:00:00-05:00,90.63369100589752,94.27369142216018,90.29326846427877,93.2985610961914,64152000,0.0,0.0
2021-01-21 00:00:00-05:00,93.97247397752348,95.87955813281762,93.26580772759824,93.50102996826172,58634000,0.0,0.0
2021-01-22 00:00:00-05:00,93.86378525576802,94.50543672127229,93.12139349550735,93.91837310791016,32744000,0.0,0.0
2021-01-25 00:00:00-05:00,94.91981325917729,95.37041104765358,92.26090239757879,94.00373077392578,50586000,0.0,0.0
2021-01-26 00:00:00-05:00,93.59234042721772,95.06918077277226,93.10304122733542,94.6821060180664,31462000,0.0,0.0
2021-01-27 00:00:00-05:00,93.04250601415461,93.31842118538628,89.19011293947595,90.2649917602539,82512000,0.0,0.0
2021-01-28 00:00:00-05:00,90.8634721784876,93.691598830972,90.8634721784876,91.96514892578125,55278000,0.0,0.0
2021-01-29 00:00:00-05:00,91.01333383693596,91.68426702027512,89.40251113891038,90.68283081054688,44530000,0.0,0.0
2021-02-01 00:00:00-05:00,91.53786168051741,95.0587592331075,91.53786168051741,93.94368743896484,40252000,0.0,0.0
2021-02-02 00:00:00-05:00,94.93917374200196,96.73758204200149,94.60370337579502,95.2364273071289,66332000,0.0,0.0
2021-02-03 00:00:00-05:00,102.50599859407848,104.54112080046828,99.92251415054169,102.1720199584961,97882000,0.0,0.0
2021-02-04 00:00:00-05:00,102.25835779899022,102.68910130885799,100.99192568967557,101.91148376464844,48596000,0.0,0.0
2021-02-05 00:00:00-05:00,102.20575339863728,104.01111275805967,101.73134112371685,103.65827941894531,29866000,0.0,0.0
2021-02-08 00:00:00-05:00,104.21259473058925,104.95697040723631,102.39384015907453,103.44439697265625,28828000,0.0,0.0
2021-02-09 00:00:00-05:00,102.96205138124002,104.13866240440814,102.72385326200276,102.9913330078125,21892000,0.0,0.0
2021-02-10 00:00:00-05:00,103.37592426780195,104.1570250983957,101.84251204141984,103.54167175292969,25102000,0.0,0.0
2021-02-11 00:00:00-05:00,103.76597151325437,103.91484058963358,102.66727078205419,103.65431213378906,20480000,0.0,0.0
2021-02-12 00:00:00-05:00,103.20867899470525,104.18777710286646,102.90099857654532,103.96595764160156,18990000,0.0,0.0
2021-02-16 00:00:00-05:00,103.80319453901487,106.45267806427309,103.80319453901487,104.74359130859375,31004000,0.0,0.0
2021-02-17 00:00:00-05:00,103.9138410552905,105.32617384394167,103.63445788939549,105.13660430908203,20294000,0.0,0.0
2021-02-18 00:00:00-05:00,104.46072238989566,105.30385447020758,103.88159440474723,104.50091552734375,22546000,0.0,0.0
2021-02-19 00:00:00-05:00,104.59918372977481,105.13463539467114,103.39031525447268,103.65729522705078,37938000,0.0,0.0
2021-02-22 00:00:00-05:00,101.9099993387489,103.23647893744953,101.63210028023519,101.9427490234375,29466000,0.0,0.0
2021-02-23 00:00:00-05:00,99.944359311509,102.84792006852427,98.76526456480636,102.23355865478516,34658000,0.0,0.0
2021-02-24 00:00:00-05:00,100.74083370987653,103.63298302888079,100.61627889516991,103.40917205810547,22608000,0.0,0.0
2021-02-25 00:00:00-05:00,102.02562835554662,103.36897879825909,99.57216580668543,100.04161834716797,41548000,0.0,0.0
2021-02-26 00:00:00-05:00,100.73635761176493,102.0548939056203,99.30021020364278,100.33737182617188,40042000,0.0,0.0
2021-03-01 00:00:00-05:00,101.63209913010583,103.03301325641854,100.95819013474573,102.70697784423828,26060000,0.0,0.0
2021-03-02 00:00:00-05:00,102.46778343065205,103.95157512845779,102.06235368431534,102.44992065429688,25564000,0.0,0.0
2021-03-03 00:00:00-05:00,101.82811444002907,103.02109639925452,98.95233642673433,99.81631469726562,33892000,0.0,0.0
2021-03-04 00:00:00-05:00,99.98802727764506,102.95163541392552,99.51956667031071,100.93388366699219,49216000,0.0,0.0
2021-03-05 00:00:00-05:00,102.284655349092,104.52025828320131,100.62866495462481,104.06718444824219,53100000,0.0,0.0
2021-03-08 00:00:00-05:00,103.42158052102567,104.89444552557276,99.50764868129858,99.62228393554688,36868000,0.0,0.0
2021-03-09 00:00:00-05:00,101.71893700927107,102.4221200060807,101.01673839596404,101.2529525756836,33920000,0.0,0.0
2021-03-10 00:00:00-05:00,102.29708138284172,102.29708138284172,100.20935509208553,101.04603576660156,27100000,0.0,0.0
2021-03-11 00:00:00-05:00,102.13926584834769,104.77187091897011,102.05142854718905,104.23939514160156,27702000,0.0,0.0
2021-03-12 00:00:00-05:00,103.04195455710017,103.10150219473942,100.85894755075073,101.73135375976562,33818000,0.0,0.0
2021-03-15 00:00:00-04:00,101.48223051757223,101.97897318600187,100.62917885594194,101.9516830444336,26168000,0.0,0.0
2021-03-16 00:00:00-04:00,102.52485435636942,104.89147154660814,102.1923674371934,103.41314697265625,31900000,0.0,0.0
2021-03-17 00:00:00-04:00,102.64791686191691,104.16296639587709,101.4395482280668,103.33026123046875,26382000,0.0,0.0
2021-03-18 00:00:00-04:00,101.64102114164612,102.66181170828624,100.20189786741744,100.30908966064453,31700000,0.0,0.0
2021-03-19 00:00:00-04:00,100.72545519221457,101.08820812478666,99.39549992944659,100.5879898071289,46072000,0.0,0.0
2021-03-22 00:00:00-04:00,100.62124164348486,101.64897601791101,99.9448489322674,100.7730941772461,33536000,0.0,0.0
2021-03-23 00:00:00-04:00,101.23261124865263,102.43155255458386,100.6395958801365,101.30109405517578,28510000,0.0,0.0
2021-03-24 00:00:00-04:00,101.81868694086641,102.6047475271792,100.6892203526668,100.8644027709961,25218000,0.0,0.0
2021-03-25 00:00:00-04:00,100.69170066123667,101.51497849194996,99.05605651294476,100.86092376708984,35616000,0.0,0.0
2021-03-26 00:00:00-04:00,100.82767512282554,101.20482275574092,99.44114815336599,100.47732543945312,27978000,0.0,0.0
2021-03-29 00:00:00-04:00,100.34978722521926,101.6921456617526,99.52055008099022,101.52242279052734,26492000,0.0,0.0
2021-03-30 00:00:00-04:00,101.87923478436586,102.3600985997057,101.04404587909158,101.5561752319336,27312000,0.0,0.0
2021-03-31 00:00:00-04:00,101.94969227085818,103.5307484849651,101.58246421687518,102.35264587402344,42570000,0.0,0.0
2021-04-01 00:00:00-04:00,103.82801379599191,105.98669892569983,103.78732089156456,105.69043731689453,39880000,0.0,0.0
2021-04-05 00:00:00-04:00,106.55241526747184,110.61373186270573,106.45614255746916,110.1159896850586,48510000,0.0,0.0
2021-04-06 00:00:00-04:00,109.7170060552788,110.56460573116816,109.26393216477742,109.63462829589844,35240000,0.0,0.0
2021-04-07 00:00:00-04:00,109.82519037364484,111.38341654754359,109.82519037364484,111.11196899414062,24134000,0.0,0.0
2021-04-08 00:00:00-04:00,112.35110546289924,112.73768803911382,111.30947619166977,111.67769622802734,28664000,0.0,0.0
2021-04-09 00:00:00-04:00,111.43007611188524,112.8458772221366,111.02413902052781,112.68211364746094,26146000,0.0,0.0
2021-04-12 00:00:00-04:00,111.86081020287733,111.99826800652428,110.5556690671648,111.38937377929688,25024000,0.0,0.0
2021-04-13 00:00:00-04:00,111.70547531555604,112.32479639882128,111.31144932320024,111.87618255615234,25682000,0.0,0.0
2021-04-14 00:00:00-04:00,112.52131494179199,112.52131494179199,110.96259662557597,111.2548828125,21002000,0.0,0.0
2021-04-15 00:00:00-04:00,112.24936757265024,113.93909964977729,111.71440816514466,113.40562438964844,29174000,0.0,0.0
2021-04-16 00:00:00-04:00,113.60363801209377,113.85176324145186,112.69450680826098,113.28157043457031,26282000,0.0,0.0
2021-04-19 00:00:00-04:00,112.65778563629343,114.34056652546512,112.65778563629343,113.62944030761719,30290000,0.0,0.0
2021-04-20 00:00:00-04:00,114.01304464501652,114.08797894990056,112.00968781654448,113.09597778320312,22288000,0.0,0.0
2021-04-21 00:00:00-04:00,112.75059219366896,113.14511042002438,111.39929855085491,113.063232421875,23204000,0.0,0.0
2021-04-22 00:00:00-04:00,112.91683621189621,113.58578546454932,111.17599162675704,111.78141784667969,24146000,0.0,0.0
2021-04-23 00:00:00-04:00,112.49997995220494,114.44131306155018,112.21463744660008,114.1341323852539,29066000,0.0,0.0
2021-04-26 00:00:00-04:00,114.36191465854154,115.35491539207553,114.0046137037265,114.63038635253906,32038000,0.0,0.0
2021-04-27 00:00:00-04:00,115.01249899515436,115.05319189753914,113.45079717646414,113.68999481201172,44386000,0.0,0.0
2021-04-28 00:00:00-04:00,118.72793272307838,120.65735491910743,116.77866383870929,117.0674819946289,81106000,0.0,0.0
2021-04-29 00:00:00-04:00,118.56565462462966,119.30655470794439,117.80241660635883,118.74082946777344,41234000,0.0,0.0
2021-04-30 00:00:00-04:00,117.51310274370631,118.19941495111625,116.44815119189317,116.79254913330078,44856000,0.0,0.0
2021-05-03 00:00:00-04:00,117.35876574374358,118.18452723288044,115.89929599373691,116.27545166015625,28242000,0.0,0.0
2021-05-04 00:00:00-04:00,114.81001845371823,115.37772756393409,111.98784395750256,114.4765396118164,44818000,0.0,0.0
2021-05-05 00:00:00-04:00,115.55837890460862,115.87448718948492,114.54850735953089,114.87057495117188,26636000,0.0,0.0
2021-05-06 00:00:00-04:00,114.45171762519008,115.9910888671875,113.79220344091297,115.9910888671875,25190000,0.0,0.0
2021-05-07 00:00:00-04:00,117.30816048876812,117.6733970925237,116.4283032840996,116.71463775634766,28898000,0.0,0.0
2021-05-10 00:00:00-04:00,115.534046710745,115.67597966626334,113.37039450678947,113.72819519042969,30914000,0.0,0.0
2021-05-11 00:00:00-04:00,111.31245758968727,113.15900213602517,110.8583841691217,112.6518325805664,34186000,0.0,0.0
2021-05-12 00:00:00-04:00,110.47479374412886,111.55612402772708,108.85850395774958,109.18751525878906,46376000,0.0,0.0
2021-05-13 00:00:00-04:00,110.47130973397276,111.13231572556356,109.50858260758544,110.61621856689453,33204000,0.0,0.0
2021-05-14 00:00:00-04:00,112.08016993531167,113.37935195415665,111.65637004120994,113.06472778320312,31996000,0.0,0.0
2021-05-17 00:00:00-04:00,112.32977172034265,113.63044537074181,111.92979393864978,113.5877685546875,21598000,0.0,0.0
2021-05-18 00:00:00-04:00,114.25421938157729,114.5187232263612,112.26127442093457,112.2751693725586,22204000,0.0,0.0
2021-05-19 00:00:00-04:00,110.58594292832795,112.89648041648023,110.43756603914663,112.7232894897461,23684000,0.0,0.0
2021-05-20 00:00:00-04:00,113.69097811635923,114.73309949048301,113.3197822443816,114.48249816894531,32352000,0.0,0.0
2021-05-21 00:00:00-04:00,115.00158609753292,115.07503626023684,113.60662363633259,113.8463134765625,40632000,0.0,0.0
2021-05-24 00:00:00-04:00,114.87652646965049,117.39052855183634,114.73112544261134,117.1667251586914,31832000,0.0,0.0
2021-05-25 00:00:00-04:00,117.71060408228924,118.30610310206922,116.86697983991921,117.25753021240234,22440000,0.0,0.0
2021-05-26 00:00:00-04:00,117.4386576186535,118.55373698083459,117.4356817515522,118.12299346923828,21572000,0.0,0.0
2021-05-27 00:00:00-04:00,118.5567094048752,118.5567094048752,116.92950835001406,117.24810028076172,35224000,0.0,0.0
2021-05-28 00:00:00-04:00,117.83070761492301,117.91258561269424,116.76029647620672,116.95879364013672,21482000,0.0,0.0
2021-06-01 00:00:00-04:00,117.83168978545551,118.39096348703528,116.83124568620666,118.1661605834961,23354000,0.0,0.0
2021-06-02 00:00:00-04:00,118.5616749306312,118.7844939306939,116.73596907023163,117.64064025878906,21158000,0.0,0.0
2021-06-03 00:00:00-04:00,116.4069665373418,116.96723225649065,115.60254339356483,116.49877166748047,18696000,0.0,0.0
2021-06-04 00:00:00-04:00,117.57514366228743,119.05198412649423,117.23471351595569,118.7810287475586,24458000,0.0,0.0
2021-06-07 00:00:00-04:00,118.57607279219508,119.32392413070295,118.15724030193509,119.21424865722656,24120000,0.0,0.0
2021-06-08 00:00:00-04:00,119.69611425817284,120.06879431068795,118.8410711054014,119.02269744873047,24240000,0.0,0.0
2021-06-09 00:00:00-04:00,119.66732391656954,119.73927477924008,118.94627056496574,119.49413299560547,17942000,0.0,0.0
2021-06-10 00:00:00-04:00,119.44351508642232,120.88661377093757,119.287694745619,120.84343719482422,25904000,0.0,0.0
2021-06-11 00:00:00-04:00,121.08511637699016,121.17047000516757,120.04100343499866,120.59879302978516,21958000,0.0,0.0
2021-06-14 00:00:00-04:00,120.70102140342084,121.52777490664751,119.99337074452207,121.52728271484375,22098000,0.0,0.0
2021-06-15 00:00:00-04:00,121.5317391337335,121.85479867979801,120.1481955864892,120.50897216796875,21562000,0.0,0.0
2021-06-16 00:00:00-04:00,120.66031764210322,120.97196589201818,118.57408336169361,119.86681365966797,26472000,0.0,0.0
2021-06-17 00:00:00-04:00,119.7923822856336,121.603693441412,119.59636123311135,120.83053588867188,25842000,0.0,0.0
2021-06-18 00:00:00-04:00,120.45685158183923,120.6910818510485,119.1149929914567,119.21027374267578,46116000,0.0,0.0
2021-06-21 00:00:00-04:00,119.59685965102948,121.0851112549705,118.99936913469928,120.89901733398438,27414000,0.0,0.0
2021-06-22 00:00:00-04:00,120.83699476359857,121.48212191742986,120.15614205708611,121.41313934326172,22390000,0.0,0.0
2021-06-23 00:00:00-04:00,121.17790930527332,122.17239413660434,120.92085647379636,121.2111587524414,19148000,0.0,0.0
2021-06-24 00:00:00-04:00,121.77985701377752,122.13269035567586,121.382862712785,121.58135986328125,21362000,0.0,0.0
2021-06-25 00:00:00-04:00,121.08511210446201,121.71336839672355,120.65337662784323,121.58979797363281,34594000,0.0,0.0
2021-06-28 00:00:00-04:00,121.75851393538643,121.86422157689813,120.49506530954162,121.6170883178711,28526000,0.0,0.0
2021-06-29 00:00:00-04:00,121.750585903445,122.09845947524772,120.77843143323554,121.3555679321289,23108000,0.0,0.0
2021-06-30 00:00:00-04:00,121.07965376613676,121.34018980324502,120.44445377750469,121.17394256591797,24474000,0.0,0.0
2021-07-01 00:00:00-04:00,120.81218116296395,121.66771652938495,120.62013549310655,121.52629089355469,18110000,0.0,0.0
2021-07-02 00:00:00-04:00,122.22649002373326,124.46358492049245,122.13666881147289,124.31818389892578,25982000,0.0,0.0
2021-07-06 00:00:00-04:00,124.70626257188695,125.47991996172436,123.64825460993833,125.24370574951172,26404000,0.0,0.0
2021-07-07 00:00:00-04:00,126.20840260771347,126.32948178151617,125.20696652930476,125.52555847167969,24060000,0.0,0.0
2021-07-08 00:00:00-04:00,123.0959365237838,124.65366310952018,123.0919687003617,124.1063003540039,23790000,0.0,0.0
2021-07-09 00:00:00-04:00,124.08743338198082,124.7916083872216,123.61748109045698,124.57723236083984,18632000,0.0,0.0
2021-07-12 00:00:00-04:00,125.23178767794647,126.11660464739363,124.66903830023149,126.02330780029297,17668000,0.0,0.0
2021-07-13 00:00:00-04:00,126.08583696407437,127.09719270240873,125.72456817298162,126.38656616210938,19240000,0.0,0.0
2021-07-14 00:00:00-04:00,126.99843013494588,128.3566749442319,126.95525355930435,127.27533721923828,23742000,0.0,0.0
2021-07-15 00:00:00-04:00,127.6842504239584,127.73486288138461,125.58113774435483,126.05257415771484,24218000,0.0,0.0
2021-07-16 00:00:00-04:00,126.70564909050017,126.8530340257524,125.20747031972039,126.0178451538086,20424000,0.0,0.0
